pid,hid,avg_rec
123002,113336,2.0
123701,12378,5.333333333333333
123902,12394,4.0
124201,12424,2.2222222222222223
124202,66443,2.3333333333333335
124301,12432,2.6666666666666665
124302,12432,2.0
124401,12440,3.7777777777777777
124402,12440,1.8888888888888888
124404,100692,2.0
125501,12556,2.0
125502,12556,4.222222222222222
125901,12599,2.7777777777777777
125902,12599,2.6666666666666665
125903,100552,1.7777777777777777
125904,108758,1.3333333333333333
125905,12599,4.333333333333333
125906,12599,2.6666666666666665
126201,106119,2.111111111111111
126202,114570,3.111111111111111
126203,117811,4.111111111111111
126204,12629,2.2222222222222223
126402,97500,1.6666666666666667
126702,12670,2.4444444444444446
127001,12700,4.0
127002,12700,2.7777777777777777
127202,12726,3.3333333333333335
127203,86207,3.5555555555555554
127401,12742,2.5555555555555554
127501,12750,4.333333333333333
127502,12750,2.0
127601,12769,6.0
127602,12769,4.0
127603,12769,5.0
127802,12785,4.333333333333333
127901,12793,2.0
127902,12793,2.3333333333333335
127903,12793,2.3333333333333335
127904,12793,1.0
128001,12807,1.5555555555555556
128002,12807,2.6666666666666665
128502,94170,3.4444444444444446
128602,12866,3.2222222222222223
128603,60143,3.3333333333333335
128604,12866,4.666666666666667
129101,12912,6.0
129102,100528,2.111111111111111
129502,12955,3.6666666666666665
129601,12963,3.4444444444444446
129602,12963,4.333333333333333
129603,12963,4.0
129604,12963,3.2222222222222223
129701,12971,5.444444444444445
129702,12971,4.555555555555555
129703,83097,1.7777777777777777
129801,12980,1.6666666666666667
130001,13005,1.2222222222222223
130201,13021,2.4444444444444446
130205,110388,3.6666666666666665
130301,13030,4.0
130302,119253,3.7777777777777777
130304,13030,2.4444444444444446
130501,13056,4.0
130502,13056,2.7777777777777777
130503,94684,3.0
130801,13080,3.5555555555555554
130802,13080,1.8888888888888888
130904,13099,2.0
131103,66850,2.4444444444444446
131403,82295,3.2222222222222223
131501,13153,3.5555555555555554
131901,13196,4.555555555555555
132101,13218,3.3333333333333335
132102,13218,1.0
132501,13250,2.6666666666666665
132601,13269,4.777777777777778
132701,13277,2.0
132801,13285,1.8888888888888888
132802,13285,1.8888888888888888
132803,13285,3.2222222222222223
132804,125156,4.333333333333333
133001,13307,1.0
133002,13307,2.2222222222222223
133003,114189,2.6666666666666665
133004,13307,1.3333333333333333
133005,13307,2.2222222222222223
133101,13315,6.222222222222222
133102,13315,6.222222222222222
133201,13323,5.444444444444445
133202,13323,3.6666666666666665
133203,125172,3.888888888888889
134105,126365,2.3333333333333335
134201,13420,1.7777777777777777
134203,124532,4.0
134204,13420,4.666666666666667
134501,13455,3.6666666666666665
134603,13463,2.7777777777777777
134607,13463,3.0
134801,13480,3.111111111111111
134802,13480,3.2222222222222223
134803,100480,6.666666666666667
134804,115754,5.0
134805,118699,3.888888888888889
135301,13536,4.333333333333333
135303,13536,4.444444444444445
135504,119954,3.4444444444444446
135801,13587,2.3333333333333335
135903,79596,4.333333333333333
136201,13625,6.0
136202,13625,4.111111111111111
136203,107999,3.3333333333333335
136204,13625,1.4444444444444444
136301,13633,3.111111111111111
136302,13633,1.7777777777777777
136303,119563,4.0
136603,100544,2.0
136604,118524,4.222222222222222
136701,13676,4.0
136702,88463,3.6666666666666665
136703,88463,3.3333333333333335
136705,13676,4.333333333333333
137101,13714,4.777777777777778
137102,13714,3.5555555555555554
137103,13714,3.3333333333333335
137104,13714,3.3333333333333335
137105,13714,4.333333333333333
137201,13722,3.7777777777777777
137202,13722,3.2222222222222223
137203,107980,2.3333333333333335
137204,114715,2.111111111111111
137601,13765,5.0
137602,13765,1.6666666666666667
137901,13790,2.111111111111111
137902,13790,3.5555555555555554
138003,75833,2.4444444444444446
138201,65820,3.0
138202,13820,4.0
138204,121819,3.2222222222222223
138205,13820,6.0
138206,117374,3.3333333333333335
138301,13838,3.2222222222222223
138302,13838,3.111111111111111
138303,13838,1.7777777777777777
138401,13846,3.0
138402,13846,4.666666666666667
138403,13846,2.4444444444444446
138501,13854,3.7777777777777777
138502,13854,3.5555555555555554
138602,13862,1.3333333333333333
138603,83399,3.3333333333333335
138604,110329,4.777777777777778
138701,13870,2.0
138702,13870,1.3333333333333333
138903,65153,3.3333333333333335
139001,13900,6.0
139002,13900,2.7777777777777777
139201,13927,1.3333333333333333
139204,13927,2.6666666666666665
139501,13951,2.111111111111111
139502,13951,2.111111111111111
139601,13960,4.888888888888889
139603,108928,5.333333333333333
139701,13978,5.333333333333333
139702,85952,5.333333333333333
139703,85952,4.0
139704,13978,4.444444444444445
140701,14079,1.3333333333333333
140801,14087,2.6666666666666665
140802,14087,5.0
140803,14087,1.0
140804,14087,6.0
140805,94820,2.0
141602,14168,1.0
141801,14184,4.0
141802,14184,4.0
142102,14214,1.0
142202,14222,1.5555555555555556
142203,97713,3.2222222222222223
142301,14230,2.6666666666666665
142302,14230,3.0
142303,106070,5.0
142304,110949,2.3333333333333335
142501,14257,2.7777777777777777
142502,14257,1.4444444444444444
142701,14273,2.2222222222222223
142702,14273,1.7777777777777777
142801,14281,6.0
142802,14281,1.0
142803,106062,3.888888888888889
142901,14290,3.3333333333333335
142902,14290,4.666666666666667
143101,14311,3.6666666666666665
143102,14311,1.3333333333333333
143201,14320,2.3333333333333335
143202,14320,1.0
143303,14338,1.5555555555555556
143304,14338,1.4444444444444444
143401,14346,2.0
143402,14346,4.0
143501,14354,3.3333333333333335
143602,14362,2.3333333333333335
143802,14389,2.5555555555555554
144601,107700,3.6666666666666665
144703,121460,3.6666666666666665
144903,14494,1.0
145001,118400,3.5555555555555554
145002,14508,4.111111111111111
145101,14516,5.0
145102,14516,7.0
145201,14524,4.666666666666667
145202,14524,4.0
145203,113646,3.0
145302,14532,2.7777777777777777
145501,14559,3.3333333333333335
145502,14559,1.1111111111111112
145701,14575,1.4444444444444444
145702,14575,2.7777777777777777
145902,14591,5.333333333333333
146101,88820,3.3333333333333335
146102,14613,5.666666666666667
146103,14613,4.222222222222222
146202,88196,2.6666666666666665
146204,14621,3.3333333333333335
146801,14680,1.0
146802,14680,5.333333333333333
146803,14680,1.0
147004,70319,4.555555555555555
147005,91707,4.0
147101,14710,1.5555555555555556
147102,14710,1.6666666666666667
147303,100323,2.4444444444444446
147501,14753,3.0
148001,14800,5.0
148002,14800,4.333333333333333
148101,14818,1.7777777777777777
148201,14826,3.7777777777777777
148202,14826,3.7777777777777777
148302,14834,2.0
148304,14834,1.0
148701,14877,2.3333333333333335
148702,14877,6.333333333333333
148801,14885,3.111111111111111
148802,92479,2.4444444444444446
148803,88471,2.2222222222222223
148901,123129,3.3333333333333335
149001,14907,4.333333333333333
149002,14907,1.8888888888888888
149003,14907,1.4444444444444444
149004,14907,2.888888888888889
149201,14923,3.111111111111111
149202,66761,3.0
149203,105210,5.444444444444445
149301,14931,4.0
149402,14940,1.4444444444444444
149501,14958,3.3333333333333335
149502,82970,1.2222222222222223
150001,15008,1.7777777777777777
150002,15008,2.0
150201,15024,1.8888888888888888
150202,15024,1.5555555555555556
150502,15059,1.5555555555555556
150702,15075,5.0
150901,15091,4.555555555555555
151001,15105,2.0
151201,15121,3.0
151303,89486,4.666666666666667
151701,15172,1.0
151801,15180,2.6666666666666665
151802,15180,1.5555555555555556
151901,108111,4.111111111111111
151902,15199,2.6666666666666665
151903,15199,3.0
151904,15199,3.3333333333333335
152201,15229,3.3333333333333335
152202,92428,1.2222222222222223
152203,15229,7.0
152302,15237,6.666666666666667
152303,15237,4.5
152305,15237,4.0
152401,15245,1.7777777777777777
152403,75299,3.111111111111111
152601,15261,6.0
152703,86215,2.3333333333333335
152801,15288,5.111111111111111
152901,15296,2.7777777777777777
152902,15296,6.333333333333333
152903,100331,2.2222222222222223
153103,15318,7.0
153104,15318,6.333333333333333
153105,15318,7.0
153301,15334,1.6666666666666667
153302,15334,2.0
153401,15342,2.0
153402,15342,3.4444444444444446
153701,15377,2.111111111111111
153702,15377,1.6666666666666667
153703,124826,2.0
153704,15377,2.0
153705,119946,1.7777777777777777
153706,15377,1.6666666666666667
153802,123846,4.333333333333333
153806,15385,1.6666666666666667
153901,15393,2.6666666666666665
153902,15393,3.3333333333333335
154101,15415,3.7777777777777777
154102,15415,3.0
154103,100935,1.2222222222222223
154201,15423,2.111111111111111
154202,15423,1.7777777777777777
154301,15431,3.3333333333333335
154502,15458,5.0
154701,15474,3.7777777777777777
154703,15474,5.333333333333333
155001,15504,3.111111111111111
155002,15504,1.6666666666666667
155101,15512,3.111111111111111
155102,66800,3.2222222222222223
155201,15520,4.0
155202,15520,3.3333333333333335
155203,89419,3.6666666666666665
155204,114057,2.2222222222222223
156001,15601,4.222222222222222
156002,15601,4.111111111111111
156004,108766,3.3333333333333335
156202,15628,2.7777777777777777
156203,95109,3.4444444444444446
156401,15644,3.111111111111111
156402,15644,2.5555555555555554
156403,126233,3.25
156404,15644,6.0
156405,15644,5.111111111111111
156602,15660,1.6666666666666667
157201,15725,3.0
157202,15725,3.5555555555555554
157203,79928,3.0
157701,15776,6.0
157702,15776,5.666666666666667
158402,15849,3.6666666666666665
158503,15857,6.0
160401,16047,1.0
160402,16047,1.0
160501,16055,2.3333333333333335
160504,16055,3.6666666666666665
160601,16063,2.0
160602,16063,2.3333333333333335
160604,16063,7.0
161001,16101,3.2222222222222223
161002,16101,4.222222222222222
161101,16110,3.5555555555555554
161102,119784,2.4444444444444446
161103,119784,4.777777777777778
161401,16144,1.8888888888888888
161402,16144,3.7777777777777777
161605,92258,5.666666666666667
161701,16179,4.666666666666667
161702,16179,5.333333333333333
161703,16179,7.0
161901,16195,3.3333333333333335
161902,16195,2.6666666666666665
161904,16195,4.666666666666667
161905,16195,4.666666666666667
162004,16209,2.5555555555555554
162101,16217,3.3333333333333335
162102,16217,2.0
162103,120065,2.0
162104,16217,3.3333333333333335
162202,105848,4.0
162301,71242,4.333333333333333
162401,16241,4.777777777777778
162402,16241,5.222222222222222
162403,16241,4.777777777777778
162404,16241,3.5555555555555554
162405,16241,4.555555555555555
162501,16250,4.666666666666667
162602,65811,5.0
162604,95486,1.3333333333333333
162701,16276,2.5555555555555554
162702,16276,3.7777777777777777
163001,16306,4.666666666666667
163002,16306,4.111111111111111
163003,82309,4.0
163004,107581,4.777777777777778
163101,16314,2.111111111111111
163102,16314,1.3333333333333333
163103,16314,2.0
163301,16330,2.0
163302,16330,2.3333333333333335
163303,114456,2.3333333333333335
163401,16349,2.6666666666666665
163402,16349,3.888888888888889
163403,16349,5.0
163501,16357,1.8888888888888888
163503,70335,4.111111111111111
164301,16438,3.0
164302,16438,2.2222222222222223
164303,16438,2.888888888888889
164401,16446,3.3333333333333335
164501,16454,3.111111111111111
164502,86010,3.3333333333333335
164503,97748,4.555555555555555
164504,92150,7.0
164506,16454,4.666666666666667
165101,16519,3.7777777777777777
165103,16519,4.444444444444445
165201,16527,2.0
165902,16594,3.0
165903,91405,5.0
166004,82473,2.6666666666666665
166101,16616,1.7777777777777777
166102,16616,3.4444444444444446
166103,85367,2.2222222222222223
166104,113042,3.2222222222222223
166401,16640,2.4444444444444446
166402,16640,3.6666666666666665
166403,16640,3.7777777777777777
166404,106054,3.111111111111111
166405,118419,3.111111111111111
166501,125911,1.2222222222222223
166502,95273,2.0
166503,125911,4.777777777777778
166601,16667,3.4444444444444446
166602,16667,5.111111111111111
166603,16667,5.0
166604,112470,4.111111111111111
166801,16683,3.0
166802,16683,2.888888888888889
166803,16683,1.6666666666666667
166804,16683,4.0
166901,16691,4.333333333333333
167101,16713,2.6666666666666665
167102,16713,1.0
167104,16713,1.7777777777777777
167201,16721,6.333333333333333
167202,16721,6.333333333333333
167203,112852,3.111111111111111
167204,112844,3.7777777777777777
167301,16730,4.0
167303,16730,2.0
167304,16730,5.0
167305,16730,5.0
167401,16748,1.5555555555555556
167402,16748,1.7777777777777777
167403,16748,4.0
167501,16756,2.6666666666666665
167502,110418,1.0
167503,116750,2.7777777777777777
167504,16756,6.333333333333333
167601,16764,6.333333333333333
167602,16764,7.0
167603,16764,5.333333333333333
167604,16764,4.333333333333333
167701,16772,2.0
167702,16772,2.0
167704,16772,3.0
167801,16780,1.7777777777777777
167802,16780,2.111111111111111
167901,16799,3.6666666666666665
167902,16799,2.0
168002,16802,3.6666666666666665
168003,16802,3.6666666666666665
168203,16829,3.4444444444444446
168501,16853,4.888888888888889
168602,16861,3.0
168604,98175,3.6666666666666665
168701,16870,3.3333333333333335
169101,16918,2.3333333333333335
169102,16918,2.3333333333333335
169103,107719,3.3333333333333335
169104,16918,6.0
169201,16926,1.8888888888888888
169202,94382,2.6666666666666665
169504,91855,3.6666666666666665
169601,16969,4.0
169602,16969,4.0
169701,16977,5.333333333333333
169702,16977,5.0
169704,109754,5.555555555555555
169901,16993,1.0
169902,16993,1.0
169903,65013,4.111111111111111
169904,112186,4.0
170001,17000,3.111111111111111
170003,88501,5.666666666666667
170102,17019,1.0
170201,17027,2.3333333333333335
170202,17027,3.3333333333333335
170303,75698,2.3333333333333335
170501,17051,1.0
170502,17051,2.111111111111111
170503,111899,3.3333333333333335
170504,113689,1.0
170601,17060,1.5555555555555556
170602,17060,2.5555555555555554
170603,105864,3.6666666666666665
170604,115428,
170701,17078,2.111111111111111
170702,17078,2.25
170703,107891,2.7777777777777777
170704,109673,3.4444444444444446
171001,17108,1.0
171101,17116,4.222222222222222
171102,17116,4.444444444444445
171103,17116,2.0
171104,17116,3.0
171105,17116,3.6666666666666665
171201,17124,3.7777777777777777
171202,17124,3.111111111111111
171203,113301,1.7777777777777777
171204,17124,2.5555555555555554
171301,17132,3.2222222222222223
171302,17132,3.4444444444444446
171304,110035,4.666666666666667
171702,17175,3.0
171801,17183,4.444444444444445
171802,17183,4.555555555555555
171803,17183,5.111111111111111
171901,124133,4.666666666666667
172001,86258,4.666666666666667
172407,17248,2.0
172409,120421,3.4444444444444446
172410,120421,3.6666666666666665
172801,17280,2.3333333333333335
172802,17280,2.4444444444444446
172803,17280,3.888888888888889
172902,70343,2.111111111111111
173101,17310,3.0
173401,17345,2.4444444444444446
173405,17345,3.0
173406,17345,3.7777777777777777
173501,17353,1.8888888888888888
173502,118010,2.4444444444444446
173503,88510,1.7777777777777777
173601,17361,2.6666666666666665
173602,17361,2.111111111111111
173603,97284,3.5555555555555554
173801,17388,3.4444444444444446
173803,114332,2.0
173804,17388,1.6666666666666667
173805,114332,2.0
173806,17388,4.555555555555555
173901,17396,1.0
174201,17426,1.5555555555555556
174202,17426,1.4444444444444444
174204,110906,1.6666666666666667
174302,17434,3.6666666666666665
174305,17434,5.333333333333333
174306,17434,3.6666666666666665
174501,17450,3.5555555555555554
174502,17450,2.4444444444444446
174503,113999,3.3333333333333335
174504,114014,2.2222222222222223
174601,17469,5.666666666666667
174602,17469,4.333333333333333
175001,17507,4.444444444444445
175002,17507,3.5555555555555554
175003,75655,3.5714285714285716
175401,17540,4.333333333333333
175802,112658,3.4444444444444446
176003,17604,2.6666666666666665
176005,17604,6.777777777777778
176101,17612,3.3333333333333335
176501,17655,4.0
176502,110019,5.0
176503,83488,3.0
176504,17655,6.0
176505,17655,2.6666666666666665
176601,17663,1.0
176602,17663,1.3333333333333333
176801,17680,4.222222222222222
176802,17680,3.5555555555555554
176901,17698,3.888888888888889
176904,17698,3.6666666666666665
177001,17701,2.2222222222222223
177002,17701,1.4444444444444444
177003,112372,2.7777777777777777
177005,17701,1.3333333333333333
177201,17728,2.3333333333333335
177202,91898,2.888888888888889
177203,82724,7.0
177401,17744,3.2222222222222223
177601,17760,2.0
177602,17760,1.6666666666666667
177801,17787,4.333333333333333
177802,17787,5.333333333333333
177803,88528,3.2222222222222223
177805,17787,6.0
177807,118672,2.111111111111111
178101,17817,3.0
178102,17817,5.333333333333333
178103,17817,2.0
178104,17817,2.0
178301,17833,1.0
178401,17841,3.111111111111111
178402,17841,4.222222222222222
178403,17841,4.666666666666667
178701,65854,2.2222222222222223
178802,17884,2.3333333333333335
178803,61034,2.6666666666666665
178804,17884,2.5555555555555554
178805,79391,2.111111111111111
178901,75302,2.0
179201,17922,1.0
179202,17922,2.6666666666666665
179401,94188,4.0
179402,17949,4.222222222222222
179403,109630,3.3333333333333335
179404,122149,5.333333333333333
179501,17957,3.7777777777777777
179502,17957,3.7777777777777777
179503,121380,3.6666666666666665
179504,17957,1.0
180002,18007,3.6666666666666665
180401,18040,6.111111111111111
180501,18058,3.2222222222222223
180502,18058,3.0
180701,18074,1.7142857142857142
180702,18074,2.3333333333333335
180804,111155,2.888888888888889
181001,18104,1.2222222222222223
181102,18112,2.0
181501,18155,3.3333333333333335
181502,109525,3.6666666666666665
181504,18155,3.5555555555555554
181801,120278,4.0
181802,18180,3.6666666666666665
181803,18180,3.6666666666666665
181805,18180,3.5555555555555554
181903,111104,2.0
182001,18201,2.6666666666666665
182002,80330,2.2222222222222223
